frequency, value
5309,-0.08202
5311,-0.08346
5312,-0.08439
5313,-0.08482
5315,-0.08474
5316,-0.08416
5317,-0.08308
5319,-0.08152
5320,-0.07948
5321,-0.07699
5323,-0.07405
5324,-0.07068
5325,-0.06691
5327,-0.06276
5328,-0.05825
5329,-0.0534
5331,-0.04826
5332,-0.04284
5334,-0.03718
5335,-0.03131
5336,-0.02526
5338,-0.01907
5339,-0.01278
5340,-0.006406
5342,-4.67e-07
5343,0.006405
5344,0.01277
5346,0.01907
5347,0.02526
5348,0.03131
5350,0.03718
5351,0.04284
5352,0.04826
5354,0.0534
5355,0.05825
5356,0.06276
5358,0.06691
5359,0.07068
5360,0.07405
5362,0.07699
5363,0.07948
5364,0.08152
5366,0.08308
5367,0.08415
5368,0.08474
5370,0.08482
5371,0.08439
5373,0.08346
5374,0.08202
5375,0.08008
5377,0.07765
5378,0.07473
5379,0.07134
5381,0.06748
5382,0.06318
5383,0.05845
5385,0.05331
5386,0.0478
5387,0.04192
5389,0.03571
5390,0.02919
5391,0.0224
5393,0.01536
5394,0.008111
5395,0.0006835
5397,-0.006889
5398,-0.01457
5399,-0.02233
5401,-0.03012
5402,-0.03792
5403,-0.04568
5405,-0.05337
5406,-0.06096
5408,-0.0684
5409,-0.07567
5410,-0.08274
5412,-0.08956
5413,-0.0961
5414,-0.1023
5416,-0.1083
5417,-0.1138
5418,-0.119
5420,-0.1238
5421,-0.1281
5422,-0.132
5424,-0.1354
5425,-0.1384
5426,-0.1409
5428,-0.1429
5429,-0.1443
5430,-0.1453
5432,-0.1458
5433,-0.1457
5434,-0.1451
5436,-0.1441
5437,-0.1425
5438,-0.1405
5440,-0.138
5441,-0.1351
5443,-0.1317
5444,-0.1279
5445,-0.1237
5447,-0.1192
5448,-0.1143
5449,-0.1091
5451,-0.1036
5452,-0.09789
5453,-0.09194
5455,-0.08581
5456,-0.07952
5457,-0.07311
5459,-0.06662
5460,-0.06009
5461,-0.05354
5463,-0.04702
5464,-0.04057
5465,-0.03421
5467,-0.02798
5468,-0.02192
5469,-0.01606
5471,-0.01043
5472,-0.005069
5473,-3.665e-07
5475,0.004745
5476,0.009141
5478,0.01316
5479,0.01679
5480,0.01999
5482,0.02276
5483,0.02507
5484,0.02691
5486,0.02828
5487,0.02915
5488,0.02953
5490,0.0294
5491,0.02877
5492,0.02764
5494,0.02601
5495,0.02388
5496,0.02127
5498,0.01818
5499,0.01463
5500,0.01064
5502,0.006216
5503,0.001386
5504,-0.003831
5506,-0.009409
5507,-0.01532
5508,-0.02154
5510,-0.02805
5511,-0.03479
5512,-0.04176
5514,-0.04891
5515,-0.0562
5517,-0.06362
5518,-0.07111
5519,-0.07864
5521,-0.08618
5522,-0.09369
5523,-0.1011
5525,-0.1085
5526,-0.1157
5527,-0.1227
5529,-0.1296
5530,-0.1361
5531,-0.1425
5533,-0.1485
5534,-0.1542
5535,-0.1595
5537,-0.1645
5538,-0.1691
5539,-0.1732
5541,-0.1769
5542,-0.1801
5543,-0.1829
5545,-0.1852
5546,-0.1869
5547,-0.1882
5549,-0.189
5550,-0.1892
5552,-0.1889
5553,-0.1882
5554,-0.1869
5556,-0.1851
5557,-0.1829
5558,-0.1801
5560,-0.177
5561,-0.1733
5562,-0.1693
5564,-0.1649
5565,-0.1601
5566,-0.1549
5568,-0.1494
5569,-0.1437
5570,-0.1376
5572,-0.1314
5573,-0.1249
5574,-0.1183
5576,-0.1116
5577,-0.1047
5578,-0.09787
5580,-0.09096
5581,-0.08408
5582,-0.07725
5584,-0.0705
5585,-0.06388
5587,-0.05742
5588,-0.05115
5589,-0.0451
5591,-0.03932
5592,-0.03381
5593,-0.02863
5595,-0.02379
5596,-0.01931
5597,-0.01523
5599,-0.01156
5600,-0.008318
5601,-0.00553
5603,-0.003206
5604,-0.00136
5605,-8.509e-08
5607,0.000865
5608,0.00123
5609,0.001094
5611,0.0004555
5612,-0.000682
5613,-0.002313
5615,-0.004431
5616,-0.007024
5617,-0.01008
5619,-0.01359
5620,-0.01752
5622,-0.02187
5623,-0.0266
5624,-0.0317
5626,-0.03714
5627,-0.0429
5628,-0.04893
5630,-0.05522
5631,-0.06174
5632,-0.06844
5634,-0.07529
5635,-0.08227
5636,-0.08933
5638,-0.09644
5639,-0.1036
5640,-0.1107
5642,-0.1177
5643,-0.1246
5644,-0.1315
5646,-0.1381
5647,-0.1446
5648,-0.1508
5650,-0.1567
5651,-0.1624
5652,-0.1677
5654,-0.1727
5655,-0.1773
5657,-0.1816
5658,-0.1853
5659,-0.1887
5661,-0.1916
5662,-0.194
5663,-0.196
5665,-0.1974
5666,-0.1983
5667,-0.1988
5669,-0.1987
5670,-0.1981
5671,-0.197
5673,-0.1954
5674,-0.1932
5675,-0.1906
5677,-0.1876
5678,-0.184
5679,-0.1801
5681,-0.1757
5682,-0.1709
5683,-0.1657
5685,-0.1602
5686,-0.1543
5687,-0.1482
5689,-0.1418
5690,-0.1351
5691,-0.1283
5693,-0.1212
5694,-0.1141
5696,-0.1068
5697,-0.09951
5698,-0.09217
5700,-0.08484
5701,-0.07755
5702,-0.07035
5704,-0.06326
5705,-0.05632
5706,-0.04957
5708,-0.04304
5709,-0.03676
5710,-0.03076
5712,-0.02506
5713,-0.01971
5714,-0.01472
5716,-0.01012
5717,-0.005927
5718,-0.002164
5720,0.001153
5721,0.004008
5722,0.006388
5724,0.008281
5725,0.009682
5726,0.01058
5728,0.01098
5729,0.01088
5731,0.01027
5732,0.009174
5733,0.007586
5735,0.005519
5736,0.002985
5737,2.508e-07
5739,-0.00342
5740,-0.007256
5741,-0.01149
5743,-0.01609
5744,-0.02104
5745,-0.0263
5747,-0.03186
5748,-0.03768
5749,-0.04372
5751,-0.04996
5752,-0.05637
5753,-0.0629
5755,-0.06953
5756,-0.07621
5757,-0.08291
5759,-0.0896
5760,-0.09624
5761,-0.1028
5763,-0.1092
5764,-0.1155
5766,-0.1216
5767,-0.1274
5768,-0.133
5770,-0.1383
5771,-0.1433
5772,-0.148
5774,-0.1523
5775,-0.1562
5776,-0.1596
5778,-0.1627
5779,-0.1653
5780,-0.1674
5782,-0.169
5783,-0.1702
5784,-0.1708
5786,-0.1709
5787,-0.1706
5788,-0.1697
5790,-0.1683
5791,-0.1664
5792,-0.164
5794,-0.1611
5795,-0.1577
5796,-0.1539
5798,-0.1497
5799,-0.145
5801,-0.1399
5802,-0.1344
5803,-0.1286
5805,-0.1224
5806,-0.1159
5807,-0.1092
5809,-0.1022
5810,-0.09504
5811,-0.08769
5813,-0.0802
5814,-0.0726
5815,-0.06494
5817,-0.05724
5818,-0.04955
5819,-0.0419
5821,-0.03432
5822,-0.02686
5823,-0.01954
5825,-0.0124
5826,-0.005482
5827,0.001194
5829,0.007592
5830,0.01368
5831,0.01944
5833,0.02484
5834,0.02985
5835,0.03446
5837,0.03864
5838,0.04237
5840,0.04564
5841,0.04844
5842,0.05075
5844,0.05256
5845,0.05388
5846,0.05469
5848,0.055
5849,0.0548
5850,0.0541
5852,0.05292
5853,0.05125
5854,0.0491
5856,0.0465
5857,0.04346
5858,0.04
5860,0.03613
5861,0.03189
5862,0.0273
5864,0.02237
5865,0.01715
5866,0.01166
5868,0.005934
5869,4.821e-07
5870,-0.006104
5872,-0.01235
5873,-0.01869
5875,-0.0251
5876,-0.03155
5877,-0.03798
5879,-0.04438
5880,-0.0507
5881,-0.0569
5883,-0.06296
5884,-0.06884
5885,-0.0745
5887,-0.07992
5888,-0.08506
5889,-0.08989
5891,-0.09438
5892,-0.09851
5893,-0.1023
5895,-0.1056
5896,-0.1085
5897,-0.111
5899,-0.113
5900,-0.1145
5901,-0.1155
5903,-0.1161
5904,-0.1161
5905,-0.1156
5907,-0.1146
5908,-0.1131
5910,-0.1111
5911,-0.1087
5912,-0.1057
5914,-0.1022
5915,-0.09832
5916,-0.09396
5918,-0.08918
5919,-0.08399
5920,-0.07841
5922,-0.07248
5923,-0.06622
5924,-0.05965
5926,-0.05281
5927,-0.04573
5928,-0.03843
5930,-0.03096
5931,-0.02335
5932,-0.01562
5934,-0.007831
5935,-6.341e-07
5936,0.00783
5938,0.01562
5939,0.02335
5940,0.03096
5942,0.03843
5943,0.04573
5945,0.05281
5946,0.05965
5947,0.06622
5949,0.07248
5950,0.07841
5951,0.08399
5953,0.08918
5954,0.09396
5955,0.09832
5957,0.1022
5958,0.1057
5959,0.1087
5961,0.1111
5962,0.1131
5963,0.1146
5965,0.1156
5966,0.1161
5967,0.1161
5969,0.1155
5970,0.1145
5971,0.113
5973,0.111
5974,0.1085
5975,0.1056
5977,0.1023
5978,0.09851
5980,0.09438
5981,0.08989
5982,0.08506
5984,0.07992
5985,0.0745
5986,0.06884
5988,0.06296
5989,0.05691
5990,0.0507
5992,0.04438
5993,0.03798
5994,0.03155
5996,0.0251
5997,0.01869
5998,0.01235
6000,0.006105
6001,4.93e-07
6002,-0.005933
6004,-0.01166
6005,-0.01715
6006,-0.02237
6008,-0.0273
6009,-0.03189
6010,-0.03613
6012,-0.04
6013,-0.04346
6014,-0.0465
6016,-0.0491
6017,-0.05124
6019,-0.05292
6020,-0.0541
6021,-0.0548
6023,-0.055
6024,-0.05469
6025,-0.05388
6027,-0.05256
6028,-0.05075
6029,-0.04844
6031,-0.04564
6032,-0.04237
6033,-0.03864
6035,-0.03446
6036,-0.02985
6037,-0.02484
6039,-0.01944
6040,-0.01369
6041,-0.007593
6043,-0.001195
6044,0.005481
6045,0.0124
6047,0.01954
6048,0.02686
6049,0.03432
6051,0.04189
6052,0.04955
6054,0.05724
6055,0.06493
6056,0.0726
6058,0.08019
6059,0.08769
6060,0.09504
6062,0.1022
6063,0.1092
6064,0.1159
6066,0.1224
6067,0.1286
6068,0.1344
6070,0.1399
6071,0.145
6072,0.1497
6074,0.1539
6075,0.1577
6076,0.1611
6078,0.164
6079,0.1664
6080,0.1683
6082,0.1697
6083,0.1706
6084,0.1709
6086,0.1708
6087,0.1702
6089,0.169
6090,0.1674
6091,0.1653
6093,0.1627
6094,0.1596
6095,0.1562
6097,0.1523
6098,0.148
6099,0.1433
6101,0.1383
6102,0.133
6103,0.1274
6105,0.1216
6106,0.1155
6107,0.1092
6109,0.1028
6110,0.09624
6111,0.0896
6113,0.08291
6114,0.07621
6115,0.06953
6117,0.0629
6118,0.05637
6119,0.04996
6121,0.04372
6122,0.03768
6124,0.03186
6125,0.0263
6126,0.02104
6128,0.01609
6129,0.01149
6130,0.007256
6132,0.00342
6133,2.681e-07
6134,-0.002985
6136,-0.005518
6137,-0.007585
6138,-0.009174
6140,-0.01027
6141,-0.01088
6142,-0.01098
6144,-0.01058
6145,-0.009682
6146,-0.008282
6148,-0.006388
6149,-0.004008
6150,-0.001154
6152,0.002163
6153,0.005927
6154,0.01012
6156,0.01472
6157,0.01971
6158,0.02506
6160,0.03075
6161,0.03675
6163,0.04304
6164,0.04957
6165,0.05632
6167,0.06326
6168,0.07034
6169,0.07755
6171,0.08484
6172,0.09217
6173,0.09951
6175,0.1068
6176,0.1141
6177,0.1212
6179,0.1283
6180,0.1351
6181,0.1418
6183,0.1482
6184,0.1543
6185,0.1602
6187,0.1657
6188,0.1709
6189,0.1757
6191,0.1801
6192,0.184
6193,0.1876
6195,0.1906
6196,0.1932
6198,0.1953
6199,0.197
6200,0.1981
6202,0.1987
6203,0.1988
6204,0.1983
6206,0.1974
6207,0.196
6208,0.194
6210,0.1916
6211,0.1887
6212,0.1853
6214,0.1816
6215,0.1773
6216,0.1727
6218,0.1677
6219,0.1624
6220,0.1567
6222,0.1508
6223,0.1446
6224,0.1381
6226,0.1315
6227,0.1246
6228,0.1177
6230,0.1107
6231,0.1036
6233,0.09644
6234,0.08933
6235,0.08227
6237,0.07529
6238,0.06844
6239,0.06174
6241,0.05523
6242,0.04894
6243,0.0429
6245,0.03714
6246,0.0317
6247,0.0266
6249,0.02187
6250,0.01752
6251,0.01359
6253,0.01008
6254,0.007025
6255,0.004431
6257,0.002314
6258,0.0006822
6259,-0.0004554
6261,-0.001094
6262,-0.00123
6263,-0.0008651
6265,-9.51e-08
6266,0.001359
6268,0.003206
6269,0.00553
6270,0.008318
6272,0.01156
6273,0.01523
6274,0.01931
6276,0.02378
6277,0.02863
6278,0.03381
6280,0.03932
6281,0.0451
6282,0.05115
6284,0.05742
6285,0.06388
6286,0.0705
6288,0.07724
6289,0.08408
6290,0.09096
6292,0.09787
6293,0.1047
6294,0.1116
6296,0.1183
6297,0.1249
6298,0.1314
6300,0.1376
6301,0.1437
6302,0.1494
6304,0.1549
6305,0.1601
6307,0.1649
6308,0.1693
6309,0.1733
6311,0.177
6312,0.1801
6313,0.1829
6315,0.1851
6316,0.1869
6317,0.1882
6319,0.1889
6320,0.1892
6321,0.189
6323,0.1882
6324,0.1869
6325,0.1852
6327,0.1829
6328,0.1801
6329,0.1769
6331,0.1732
6332,0.1691
6333,0.1645
6335,0.1595
6336,0.1542
6337,0.1485
6339,0.1425
6340,0.1361
6342,0.1296
6343,0.1227
6344,0.1157
6346,0.1085
6347,0.1011
6348,0.09369
6350,0.08618
6351,0.07864
6352,0.07111
6354,0.06362
6355,0.05621
6356,0.04891
6358,0.04176
6359,0.0348
6360,0.02805
6362,0.02155
6363,0.01532
6364,0.00941
6366,0.003831
6367,-0.001385
6368,-0.006215
6370,-0.01064
6371,-0.01463
6372,-0.01818
6374,-0.02127
6375,-0.02388
6377,-0.026
6378,-0.02764
6379,-0.02877
6381,-0.0294
6382,-0.02953
6383,-0.02915
6385,-0.02828
6386,-0.02691
6387,-0.02507
6389,-0.02276
6390,-0.01999
6391,-0.01679
6393,-0.01316
6394,-0.009142
6395,-0.004746
6397,-4.284e-07
6398,0.005068
6399,0.01043
6401,0.01606
6402,0.02192
6403,0.02798
6405,0.03421
6406,0.04057
6407,0.04702
6409,0.05354
6410,0.06009
6412,0.06662
6413,0.07311
6414,0.07952
6416,0.08581
6417,0.09194
6418,0.09789
6420,0.1036
6421,0.1091
6422,0.1143
6424,0.1192
6425,0.1237
6426,0.1279
6428,0.1317
6429,0.1351
6430,0.138
6432,0.1405
6433,0.1425
6434,0.1441
6436,0.1451
6437,0.1457
6438,0.1458
6440,0.1453
6441,0.1443
6442,0.1429
6444,0.1409
6445,0.1384
6447,0.1354
6448,0.132
6449,0.1281
6451,0.1238
6452,0.119
6453,0.1138
6455,0.1083
6456,0.1023
6457,0.0961
6459,0.08956
6460,0.08274
6461,0.07568
6463,0.0684
6464,0.06096
6465,0.05337
6467,0.04568
6468,0.03792
6469,0.03012
6471,0.02233
6472,0.01457
6473,0.00689
6475,-0.0006823
6476,-0.00811
6477,-0.01536
6479,-0.0224
6480,-0.02919
6481,-0.0357
6483,-0.04192
6484,-0.04779
6486,-0.05331
6487,-0.05845
6488,-0.06318
6490,-0.06748
6491,-0.07134
6492,-0.07473
6494,-0.07765
6495,-0.08008
6496,-0.08202
6498,-0.08346
6499,-0.08439
6500,-0.08482
6502,-0.08474
6503,-0.08416
6504,-0.08308
6506,-0.08152
6507,-0.07948
6508,-0.07699
6510,-0.07405
6511,-0.07068
6512,-0.06691
6514,-0.06276
6515,-0.05825
6516,-0.0534
6518,-0.04826
6519,-0.04284
6521,-0.03718
6522,-0.03131
6523,-0.02526
6525,-0.01907
6526,-0.01278
6527,-0.006406
6529,-5.707e-07
6530,0.006405
6531,0.01277
6533,0.01907
6534,0.02526
6535,0.03131
6537,0.03718
6538,0.04284
6539,0.04826
6541,0.0534
6542,0.05825
6543,0.06276
6545,0.06691
6546,0.07068
6547,0.07405
6549,0.07699
6550,0.07948
6551,0.08152
6553,0.08308
6554,0.08415
6556,0.08474
6557,0.08482
6558,0.08439
6560,0.08346
6561,0.08202
6562,0.08008
6564,0.07765
6565,0.07473
6566,0.07134
6568,0.06748
6569,0.06318
6570,0.05845
6572,0.05331
6573,0.0478
6574,0.04192
6576,0.03571
6577,0.02919
6578,0.0224
6580,0.01536
6581,0.008111
6582,0.0006836
6584,-0.006889
6585,-0.01457
6586,-0.02233
6588,-0.03012
6589,-0.03792
6591,-0.04568
6592,-0.05337
6593,-0.06096
6595,-0.0684
6596,-0.07567
6597,-0.08274
6599,-0.08956
6600,-0.0961
6601,-0.1023
6603,-0.1083
6604,-0.1138
6605,-0.119
6607,-0.1238
6608,-0.1281
6609,-0.132
6611,-0.1354
6612,-0.1384
6613,-0.1409
6615,-0.1429
6616,-0.1443
6617,-0.1453
6619,-0.1458
6620,-0.1457
6621,-0.1451
6623,-0.1441
6624,-0.1425
6625,-0.1405
6627,-0.138
6628,-0.1351
6630,-0.1317
6631,-0.1279
6632,-0.1237
6634,-0.1192
6635,-0.1143
6636,-0.1091
6638,-0.1036
6639,-0.0979
6640,-0.09194
6642,-0.08581
6643,-0.07952
6644,-0.07311
6646,-0.06662
6647,-0.06009
6648,-0.05354
6650,-0.04702
6651,-0.04057
6652,-0.03421
6654,-0.02798
6655,-0.02192
6656,-0.01606
6658,-0.01043
6659,-0.005069
6660,-4.46e-07
6662,0.004745
6663,0.009141
6665,0.01316
6666,0.01679
6667,0.01999
6669,0.02276
6670,0.02507
6671,0.02691
6673,0.02828
6674,0.02915
6675,0.02953
6677,0.0294
6678,0.02877
6679,0.02764
6681,0.02601
6682,0.02388
6683,0.02127
6685,0.01818
6686,0.01463
6687,0.01064
6689,0.006216
6690,0.001386
6691,-0.00383
6693,-0.009409
6694,-0.01532
6695,-0.02154
6697,-0.02805
6698,-0.03479
6700,-0.04176
6701,-0.04891
6702,-0.0562
6704,-0.06362
6705,-0.07111
6706,-0.07864
6708,-0.08618
6709,-0.09369
6710,-0.1011
6712,-0.1085
6713,-0.1157
6714,-0.1227
6716,-0.1296
6717,-0.1361
6718,-0.1425
6720,-0.1485
6721,-0.1542
6722,-0.1595
6724,-0.1645
6725,-0.1691
6726,-0.1732
6728,-0.1769
6729,-0.1801
6730,-0.1829
6732,-0.1852
6733,-0.1869
6735,-0.1882
6736,-0.189
6737,-0.1892
6739,-0.1889
6740,-0.1882
6741,-0.1869
6743,-0.1851
6744,-0.1829
6745,-0.1801
6747,-0.177
6748,-0.1733
6749,-0.1693
6751,-0.1649
6752,-0.1601
6753,-0.1549
6755,-0.1494
6756,-0.1437
6757,-0.1376
6759,-0.1314
6760,-0.1249
6761,-0.1183
6763,-0.1116
6764,-0.1047
6765,-0.09787
6767,-0.09096
6768,-0.08408
6770,-0.07725
6771,-0.0705
6772,-0.06388
6774,-0.05742
6775,-0.05115
6776,-0.0451
6778,-0.03932
6779,-0.03381
6780,-0.02863
6782,-0.02379
6783,-0.01931
6784,-0.01523
6786,-0.01156
6787,-0.008318
6788,-0.00553
6790,-0.003206
6791,-0.00136
6792,-1.031e-07
6794,0.0008649
6795,0.00123
6796,0.001094
6798,0.0004555
6799,-0.000682
6800,-0.002313
6802,-0.004431
6803,-0.007024
6804,-0.01008
6806,-0.01359
6807,-0.01752
6809,-0.02187
6810,-0.0266
6811,-0.0317
6813,-0.03714
6814,-0.0429
6815,-0.04893
6817,-0.05522
6818,-0.06174
6819,-0.06844
6821,-0.07529
6822,-0.08227
6823,-0.08933
6825,-0.09644
6826,-0.1036
6827,-0.1107
6829,-0.1177
6830,-0.1246
6831,-0.1315
6833,-0.1381
6834,-0.1446
6835,-0.1508
6837,-0.1567
6838,-0.1624
6839,-0.1677
6841,-0.1727
6842,-0.1773
6844,-0.1816
6845,-0.1853
6846,-0.1887
6848,-0.1916
6849,-0.194
6850,-0.196
6852,-0.1974
6853,-0.1983
6854,-0.1988
6856,-0.1987
6857,-0.1981
6858,-0.197
6860,-0.1954
6861,-0.1932
6862,-0.1906
6864,-0.1876
6865,-0.184
6866,-0.1801
6868,-0.1757
6869,-0.1709
6870,-0.1657
6872,-0.1602
6873,-0.1543
6874,-0.1482
6876,-0.1418
6877,-0.1351
6879,-0.1283
6880,-0.1212
6881,-0.1141
6883,-0.1068
6884,-0.09951
6885,-0.09217
6887,-0.08484
6888,-0.07755
6889,-0.07035
6891,-0.06326
6892,-0.05632
6893,-0.04957
6895,-0.04304
6896,-0.03676
6897,-0.03076
6899,-0.02506
6900,-0.01971
6901,-0.01472
6903,-0.01012
6904,-0.005927
6905,-0.002164
6907,0.001153
6908,0.004008
6909,0.006387
6911,0.008281
6912,0.009682
6914,0.01058
6915,0.01098
6916,0.01088
6918,0.01027
6919,0.009174
6920,0.007586
6922,0.005519
6923,0.002986
6924,3.027e-07
6926,-0.00342
6927,-0.007256
6928,-0.01149
6930,-0.01609
6931,-0.02104
6932,-0.0263
6934,-0.03186
6935,-0.03768
6936,-0.04372
6938,-0.04996
6939,-0.05637
6940,-0.0629
6942,-0.06953
6943,-0.07621
6944,-0.08291
6946,-0.0896
6947,-0.09624
6948,-0.1028
6950,-0.1092
6951,-0.1155
6953,-0.1216
6954,-0.1274
6955,-0.133
6957,-0.1383
6958,-0.1433
6959,-0.148
6961,-0.1523
6962,-0.1562
6963,-0.1596
6965,-0.1627
6966,-0.1653
6967,-0.1674
6969,-0.169
6970,-0.1702
6971,-0.1708
6973,-0.1709
6974,-0.1706
6975,-0.1697
6977,-0.1683
6978,-0.1664
6979,-0.164
6981,-0.1611
6982,-0.1577
6983,-0.1539
6985,-0.1497
6986,-0.145
6988,-0.1399
6989,-0.1344
6990,-0.1286
6992,-0.1224
6993,-0.1159
6994,-0.1092
6996,-0.1022
6997,-0.09504
6998,-0.08769
7000,-0.0802
7001,-0.0726
7002,-0.06494
7004,-0.05724
7005,-0.04955
7006,-0.0419
7008,-0.03432
7009,-0.02686
7010,-0.01954
7012,-0.0124
7013,-0.005482
7014,0.001193
7016,0.007592
7017,0.01368
7018,0.01944
7020,0.02484
7021,0.02985
7023,0.03446
7024,0.03864
7025,0.04237
7027,0.04564
7028,0.04844
7029,0.05075
7031,0.05256
7032,0.05388
7033,0.05469
7035,0.055
7036,0.0548
7037,0.0541
7039,0.05292
7040,0.05125
7041,0.0491
7043,0.0465
7044,0.04346
7045,0.04
7047,0.03613
7048,0.03189
7049,0.0273
7051,0.02237
7052,0.01715
7053,0.01166
7055,0.005934
7056,5.796e-07
7058,-0.006104
7059,-0.01235
7060,-0.01869
7062,-0.0251
7063,-0.03155
7064,-0.03798
7066,-0.04438
7067,-0.0507
7068,-0.0569
7070,-0.06296
7071,-0.06884
7072,-0.0745
7074,-0.07992
7075,-0.08506
7076,-0.08989
7078,-0.09438
7079,-0.09851
7080,-0.1023
7082,-0.1056
7083,-0.1085
7084,-0.111
7086,-0.113
7087,-0.1145
7088,-0.1155
7090,-0.1161
7091,-0.1161
7092,-0.1156
7094,-0.1146
7095,-0.1131
7097,-0.1111
7098,-0.1087
7099,-0.1057
7101,-0.1022
7102,-0.09832
7103,-0.09396
7105,-0.08918
7106,-0.08399
7107,-0.07841
7109,-0.07248
7110,-0.06622
7111,-0.05965
7113,-0.05281
7114,-0.04573
7115,-0.03843
7117,-0.03096
7118,-0.02335
7119,-0.01562
7121,-0.007831
7122,-7.61e-07
7123,0.007829
7125,0.01562
7126,0.02335
7127,0.03096
7129,0.03843
7130,0.04573
7132,0.05281
7133,0.05965
7134,0.06622
7136,0.07248
7137,0.07841
7138,0.08399
7140,0.08918
7141,0.09396
7142,0.09832
7144,0.1022
7145,0.1057
7146,0.1087
7148,0.1111
7149,0.1131
7150,0.1146
7152,0.1156
7153,0.1161
7154,0.1161
7156,0.1155
7157,0.1145
7158,0.113
7160,0.111
7161,0.1085
7162,0.1056
7164,0.1023
7165,0.09851
7167,0.09438
7168,0.08989
7169,0.08506
7171,0.07992
7172,0.0745
7173,0.06884
7175,0.06296
7176,0.05691
7177,0.0507
7179,0.04438
7180,0.03798
7181,0.03155
7183,0.0251
7184,0.01869
7185,0.01235
7187,0.006106
7188,5.905e-07
7189,-0.005933
7191,-0.01166
7192,-0.01715
7193,-0.02237
7195,-0.0273
7196,-0.03189
7197,-0.03613
7199,-0.04
7200,-0.04346
7202,-0.0465
7203,-0.0491
7204,-0.05124
7206,-0.05292
7207,-0.0541
7208,-0.0548
7210,-0.055
7211,-0.05469
7212,-0.05388
7214,-0.05256
7215,-0.05075
7216,-0.04844
7218,-0.04564
7219,-0.04237
7220,-0.03864
7222,-0.03446
7223,-0.02985
7224,-0.02484
7226,-0.01944
7227,-0.01369
7228,-0.007593
7230,-0.001195
7231,0.005481
7232,0.0124
7234,0.01954
7235,0.02686
7237,0.03432
7238,0.04189
7239,0.04955
7241,0.05724
7242,0.06493
7243,0.0726
7245,0.08019
7246,0.08769
7247,0.09504
7249,0.1022
7250,0.1092
7251,0.1159
7253,0.1224
7254,0.1286
7255,0.1344
7257,0.1399
7258,0.145
7259,0.1497
7261,0.1539
7262,0.1577
7263,0.1611
7265,0.164
7266,0.1664
7267,0.1683
7269,0.1697
7270,0.1706
7271,0.1709
7273,0.1708
7274,0.1702
7276,0.169
7277,0.1674
7278,0.1653
7280,0.1627
7281,0.1596
7282,0.1562
7284,0.1523
7285,0.148
7286,0.1433
7288,0.1383
7289,0.133
7290,0.1274
7292,0.1216
7293,0.1155
7294,0.1092
7296,0.1028
7297,0.09624
7298,0.0896
7300,0.08291
7301,0.07621
7302,0.06953
7304,0.0629
7305,0.05637
7306,0.04996
7308,0.04372
7309,0.03768
7311,0.03186
7312,0.0263
7313,0.02104
7315,0.01609
7316,0.01149
7317,0.007256
7319,0.003421
7320,3.199e-07
7321,-0.002985
7323,-0.005518
7324,-0.007585
7325,-0.009174
7327,-0.01027
7328,-0.01088
7329,-0.01098
7331,-0.01058
7332,-0.009682
7333,-0.008282
7335,-0.006388
7336,-0.004008
7337,-0.001154
7339,0.002163
7340,0.005927
7341,0.01012
7343,0.01472
7344,0.01971
7346,0.02506
7347,0.03075
7348,0.03675
7350,0.04304
7351,0.04957
7352,0.05632
7354,0.06326
7355,0.07034
7356,0.07755
7358,0.08484
7359,0.09217
7360,0.09951
7362,0.1068
7363,0.1141
7364,0.1212
7366,0.1283
7367,0.1351
7368,0.1418
7370,0.1482
7371,0.1543
7372,0.1602
7374,0.1657
7375,0.1709
7376,0.1757
7378,0.1801
7379,0.184
7381,0.1876
7382,0.1906
7383,0.1932
7385,0.1953
7386,0.197
7387,0.1981
7389,0.1987
7390,0.1988
7391,0.1983
7393,0.1974
7394,0.196
7395,0.194
7397,0.1916
7398,0.1887
7399,0.1853
7401,0.1816
7402,0.1773
7403,0.1727
7405,0.1677
7406,0.1624
7407,0.1567
7409,0.1508
7410,0.1446
7411,0.1381
7413,0.1315
7414,0.1246
7415,0.1177
7417,0.1107
7418,0.1036
7420,0.09644
7421,0.08933
7422,0.08227
7424,0.07529
7425,0.06844
7426,0.06174
7428,0.05523
7429,0.04894
7430,0.0429
7432,0.03714
7433,0.0317
7434,0.0266
7436,0.02187
7437,0.01752
7438,0.01359
7440,0.01008
7441,0.007025
7442,0.004431
7444,0.002314
7445,0.0006823
7446,-0.0004554
7448,-0.001094
7449,-0.00123
7450,-0.0008651
7452,-1.131e-07
7453,0.001359
7455,0.003206
7456,0.00553
7457,0.008318
7459,0.01156
7460,0.01523
7461,0.01931
7463,0.02378
7464,0.02863
7465,0.03381
7467,0.03932
7468,0.0451
7469,0.05115
7471,0.05742
7472,0.06388
7473,0.0705
7475,0.07724
7476,0.08408
7477,0.09096
7479,0.09787
7480,0.1047
7481,0.1116
7483,0.1183
7484,0.1249
7485,0.1314
7487,0.1376
7488,0.1437
7490,0.1494
7491,0.1549
7492,0.1601
7494,0.1649
7495,0.1693
7496,0.1733
7498,0.177
7499,0.1801
7500,0.1829
7502,0.1851
7503,0.1869
7504,0.1882
7506,0.1889
7507,0.1892
7508,0.189
7510,0.1882
7511,0.1869
7512,0.1852
7514,0.1829
7515,0.1801
7516,0.1769
7518,0.1732
7519,0.1691
7520,0.1645
7522,0.1595
7523,0.1542
