frequency, value
7456,-0.1083
7457,-0.1138
7457,-0.119
7458,-0.1238
7459,-0.1281
7459,-0.132
7460,-0.1354
7461,-0.1384
7461,-0.1409
7462,-0.1429
7463,-0.1443
7463,-0.1453
7464,-0.1458
7465,-0.1457
7465,-0.1451
7466,-0.1441
7467,-0.1425
7467,-0.1405
7468,-0.138
7469,-0.1351
7469,-0.1317
7470,-0.1279
7471,-0.1237
7471,-0.1192
7472,-0.1143
7473,-0.1091
7473,-0.1036
7474,-0.0979
7475,-0.09195
7475,-0.08581
7476,-0.07952
7477,-0.07311
7477,-0.06662
7478,-0.06009
7479,-0.05354
7479,-0.04702
7480,-0.04057
7481,-0.03421
7481,-0.02798
7482,-0.02192
7483,-0.01606
7483,-0.01043
7484,-0.005069
7485,-1.002e-06
7485,0.004744
7486,0.00914
7487,0.01316
7487,0.01679
7488,0.01999
7489,0.02276
7490,0.02507
7490,0.02691
7491,0.02828
7492,0.02915
7492,0.02953
7493,0.0294
7494,0.02877
7494,0.02764
7495,0.02601
7496,0.02388
7496,0.02127
7497,0.01818
7498,0.01463
7498,0.01064
7499,0.006217
7500,0.001386
7500,-0.00383
7501,-0.009408
7502,-0.01532
7502,-0.02154
7503,-0.02804
7504,-0.03479
7504,-0.04176
7505,-0.04891
7506,-0.0562
7506,-0.06361
7507,-0.0711
7508,-0.07864
7508,-0.08618
7509,-0.09369
7510,-0.1011
7510,-0.1085
7511,-0.1157
7512,-0.1227
7512,-0.1295
7513,-0.1361
7514,-0.1425
7514,-0.1485
7515,-0.1542
7516,-0.1595
7516,-0.1645
7517,-0.1691
7518,-0.1732
7518,-0.1769
7519,-0.1801
7520,-0.1829
7520,-0.1852
7521,-0.1869
7522,-0.1882
7522,-0.189
7523,-0.1892
7524,-0.1889
7525,-0.1882
7525,-0.1869
7526,-0.1851
7527,-0.1829
7527,-0.1801
7528,-0.177
7529,-0.1733
7529,-0.1693
7530,-0.1649
7531,-0.1601
7531,-0.1549
7532,-0.1494
7533,-0.1437
7533,-0.1376
7534,-0.1314
7535,-0.1249
7535,-0.1183
7536,-0.1116
7537,-0.1048
7537,-0.09787
7538,-0.09097
7539,-0.08408
7539,-0.07725
7540,-0.0705
7541,-0.06388
7541,-0.05742
7542,-0.05115
7543,-0.04511
7543,-0.03932
7544,-0.03382
7545,-0.02863
7545,-0.02379
7546,-0.01931
7547,-0.01523
7547,-0.01156
7548,-0.008319
7549,-0.00553
7549,-0.003207
7550,-0.00136
7551,-2.293e-07
7551,0.0008649
7552,0.00123
7553,0.001094
7553,0.0004556
7554,-0.0006818
7555,-0.002313
7555,-0.004431
7556,-0.007024
7557,-0.01008
7557,-0.01358
7558,-0.01752
7559,-0.02187
7560,-0.0266
7560,-0.0317
7561,-0.03714
7562,-0.0429
7562,-0.04893
7563,-0.05522
7564,-0.06174
7564,-0.06844
7565,-0.07529
7566,-0.08227
7566,-0.08933
7567,-0.09644
7568,-0.1036
7568,-0.1107
7569,-0.1177
7570,-0.1246
7570,-0.1315
7571,-0.1381
7572,-0.1446
7572,-0.1508
7573,-0.1567
7574,-0.1624
7574,-0.1677
7575,-0.1727
7576,-0.1773
7576,-0.1816
7577,-0.1853
7578,-0.1887
7578,-0.1916
7579,-0.194
7580,-0.196
7580,-0.1974
7581,-0.1983
7582,-0.1988
7582,-0.1987
7583,-0.1981
7584,-0.197
7584,-0.1954
7585,-0.1932
7586,-0.1906
7586,-0.1876
7587,-0.184
7588,-0.1801
7588,-0.1757
7589,-0.1709
7590,-0.1657
7590,-0.1602
7591,-0.1543
7592,-0.1482
7592,-0.1418
7593,-0.1351
7594,-0.1283
7594,-0.1212
7595,-0.1141
7596,-0.1068
7597,-0.09951
7597,-0.09217
7598,-0.08484
7599,-0.07755
7599,-0.07035
7600,-0.06326
7601,-0.05632
7601,-0.04957
7602,-0.04304
7603,-0.03676
7603,-0.03076
7604,-0.02507
7605,-0.01971
7605,-0.01472
7606,-0.01012
7607,-0.005928
7607,-0.002164
7608,0.001153
7609,0.004008
7609,0.006387
7610,0.008281
7611,0.009682
7611,0.01058
7612,0.01098
7613,0.01088
7613,0.01027
7614,0.009174
7615,0.007586
7615,0.005519
7616,0.002986
7617,6.658e-07
7617,-0.003419
7618,-0.007255
7619,-0.01149
7619,-0.01609
7620,-0.02103
7621,-0.0263
7621,-0.03186
7622,-0.03768
7623,-0.04372
7623,-0.04996
7624,-0.05637
7625,-0.0629
7625,-0.06953
7626,-0.07621
7627,-0.08291
7627,-0.0896
7628,-0.09624
7629,-0.1028
7629,-0.1092
7630,-0.1155
7631,-0.1216
7632,-0.1274
7632,-0.133
7633,-0.1383
7634,-0.1433
7634,-0.148
7635,-0.1523
7636,-0.1562
7636,-0.1596
7637,-0.1627
7638,-0.1653
7638,-0.1674
7639,-0.169
7640,-0.1702
7640,-0.1708
7641,-0.1709
7642,-0.1706
7642,-0.1697
7643,-0.1683
7644,-0.1664
7644,-0.164
7645,-0.1611
7646,-0.1577
7646,-0.1539
7647,-0.1497
7648,-0.145
7648,-0.1399
7649,-0.1344
7650,-0.1286
7650,-0.1224
7651,-0.1159
7652,-0.1092
7652,-0.1022
7653,-0.09504
7654,-0.08769
7654,-0.0802
7655,-0.0726
7656,-0.06494
7656,-0.05724
7657,-0.04955
7658,-0.0419
7658,-0.03432
7659,-0.02686
7660,-0.01954
7660,-0.01241
7661,-0.005483
7662,0.001193
7662,0.007592
7663,0.01368
7664,0.01944
7664,0.02484
7665,0.02985
7666,0.03446
7666,0.03864
7667,0.04237
7668,0.04564
7669,0.04844
7669,0.05075
7670,0.05256
7671,0.05388
7671,0.05469
7672,0.055
7673,0.0548
7673,0.0541
7674,0.05292
7675,0.05125
7675,0.0491
7676,0.0465
7677,0.04346
7677,0.04
7678,0.03614
7679,0.03189
7679,0.0273
7680,0.02237
7681,0.01715
7681,0.01166
7682,0.005934
7683,1.262e-06
7683,-0.006104
7684,-0.01235
7685,-0.01869
7685,-0.0251
7686,-0.03154
7687,-0.03798
7687,-0.04438
7688,-0.0507
7689,-0.0569
7689,-0.06296
7690,-0.06884
7691,-0.0745
7691,-0.07992
7692,-0.08506
7693,-0.08988
7693,-0.09438
7694,-0.09851
7695,-0.1023
7695,-0.1056
7696,-0.1085
7697,-0.111
7697,-0.113
7698,-0.1145
7699,-0.1155
7699,-0.1161
7700,-0.1161
7701,-0.1156
7701,-0.1146
7702,-0.1131
7703,-0.1111
7704,-0.1087
7704,-0.1057
7705,-0.1022
7706,-0.09832
7706,-0.09396
7707,-0.08918
7708,-0.08399
7708,-0.07841
7709,-0.07248
7710,-0.06622
7710,-0.05965
7711,-0.05281
7712,-0.04573
7712,-0.03843
7713,-0.03096
7714,-0.02335
7714,-0.01563
7715,-0.007832
7716,-1.649e-06
7716,0.007829
7717,0.01562
7718,0.02334
7718,0.03096
7719,0.03843
7720,0.04572
7720,0.05281
7721,0.05965
7722,0.06622
7722,0.07248
7723,0.07841
7724,0.08398
7724,0.08917
7725,0.09396
7726,0.09832
7726,0.1022
7727,0.1057
7728,0.1087
7728,0.1111
7729,0.1131
7730,0.1146
7730,0.1156
7731,0.1161
7732,0.1161
7732,0.1155
7733,0.1145
7734,0.113
7734,0.111
7735,0.1085
7736,0.1056
7736,0.1023
7737,0.09851
7738,0.09438
7738,0.08989
7739,0.08506
7740,0.07992
7741,0.0745
7741,0.06884
7742,0.06297
7743,0.05691
7743,0.0507
7744,0.04438
7745,0.03799
7745,0.03155
7746,0.02511
7747,0.01869
7747,0.01235
7748,0.006106
7749,1.273e-06
7749,-0.005932
7750,-0.01166
7751,-0.01715
7751,-0.02237
7752,-0.0273
7753,-0.03189
7753,-0.03613
7754,-0.04
7755,-0.04346
7755,-0.0465
7756,-0.0491
7757,-0.05124
7757,-0.05292
7758,-0.0541
7759,-0.0548
7759,-0.055
7760,-0.05469
7761,-0.05388
7761,-0.05256
7762,-0.05075
7763,-0.04844
7763,-0.04564
7764,-0.04237
7765,-0.03864
7765,-0.03446
7766,-0.02985
7767,-0.02484
7767,-0.01944
7768,-0.01369
7769,-0.007594
7769,-0.001195
7770,0.00548
7771,0.0124
7771,0.01954
7772,0.02685
7773,0.03432
7773,0.04189
7774,0.04955
7775,0.05724
7776,0.06493
7776,0.0726
7777,0.08019
7778,0.08769
7778,0.09504
7779,0.1022
7780,0.1092
7780,0.1159
7781,0.1224
7782,0.1286
7782,0.1344
7783,0.1399
7784,0.145
7784,0.1497
7785,0.1539
7786,0.1577
7786,0.1611
7787,0.164
7788,0.1664
7788,0.1683
7789,0.1697
7790,0.1706
7790,0.1709
7791,0.1708
7792,0.1702
7792,0.169
7793,0.1674
7794,0.1653
7794,0.1627
7795,0.1596
7796,0.1562
7796,0.1523
7797,0.148
7798,0.1433
7798,0.1383
7799,0.133
7800,0.1274
7800,0.1216
7801,0.1155
7802,0.1092
7802,0.1028
7803,0.09624
7804,0.0896
7804,0.08291
7805,0.07621
7806,0.06953
7806,0.0629
7807,0.05637
7808,0.04997
7808,0.04372
7809,0.03768
7810,0.03186
7810,0.0263
7811,0.02104
7812,0.01609
7813,0.01149
7813,0.007257
7814,0.003421
7815,6.831e-07
7815,-0.002985
7816,-0.005518
7817,-0.007585
7817,-0.009174
7818,-0.01027
7819,-0.01088
7819,-0.01098
7820,-0.01058
7821,-0.009682
7821,-0.008282
7822,-0.006388
7823,-0.004009
7823,-0.001154
7824,0.002163
7825,0.005926
7825,0.01012
7826,0.01472
7827,0.01971
7827,0.02506
7828,0.03075
7829,0.03675
7829,0.04304
7830,0.04957
7831,0.05632
7831,0.06326
7832,0.07034
7833,0.07755
7833,0.08483
7834,0.09217
7835,0.09951
7835,0.1068
7836,0.1141
7837,0.1212
7837,0.1283
7838,0.1351
7839,0.1418
7839,0.1482
7840,0.1543
7841,0.1602
7841,0.1657
7842,0.1709
7843,0.1757
7843,0.1801
7844,0.184
7845,0.1876
7845,0.1906
7846,0.1932
7847,0.1953
7848,0.197
7848,0.1981
7849,0.1987
7850,0.1988
7850,0.1983
7851,0.1974
7852,0.196
7852,0.194
7853,0.1916
7854,0.1887
7854,0.1853
7855,0.1816
7856,0.1773
7856,0.1727
7857,0.1677
7858,0.1624
7858,0.1567
7859,0.1508
7860,0.1446
7860,0.1381
7861,0.1315
7862,0.1246
7862,0.1177
7863,0.1107
7864,0.1036
7864,0.09644
7865,0.08933
7866,0.08227
7866,0.07529
7867,0.06844
7868,0.06174
7868,0.05523
7869,0.04894
7870,0.0429
7870,0.03715
7871,0.0317
7872,0.0266
7872,0.02187
7873,0.01752
7874,0.01359
7874,0.01008
7875,0.007025
7876,0.004432
7876,0.002314
7877,0.0006824
7878,-0.0004553
7878,-0.001094
7879,-0.00123
7880,-0.0008651
7880,-2.392e-07
7881,0.001359
7882,0.003206
7882,0.005529
7883,0.008317
7884,0.01156
7885,0.01523
7885,0.01931
7886,0.02378
7887,0.02863
7887,0.03381
7888,0.03931
7889,0.0451
7889,0.05115
7890,0.05742
7891,0.06388
7891,0.0705
7892,0.07724
7893,0.08408
7893,0.09096
7894,0.09786
7895,0.1047
7895,0.1116
7896,0.1183
7897,0.1249
7897,0.1314
7898,0.1376
7899,0.1437
7899,0.1494
7900,0.1549
7901,0.1601
7901,0.1649
7902,0.1693
7903,0.1733
7903,0.177
7904,0.1801
7905,0.1829
7905,0.1851
7906,0.1869
7907,0.1882
7907,0.1889
7908,0.1892
7909,0.189
7909,0.1882
7910,0.1869
7911,0.1852
7911,0.1829
7912,0.1801
7913,0.1769
7913,0.1732
7914,0.1691
7915,0.1645
7915,0.1595
7916,0.1542
7917,0.1485
7917,0.1425
7918,0.1361
7919,0.1296
7920,0.1227
7920,0.1157
7921,0.1085
7922,0.1011
7922,0.09369
7923,0.08618
7924,0.07864
7924,0.07111
7925,0.06362
7926,0.05621
7926,0.04891
7927,0.04176
7928,0.0348
7928,0.02805
7929,0.02155
7930,0.01532
7930,0.00941
7931,0.003832
7932,-0.001384
7932,-0.006215
7933,-0.01064
7934,-0.01463
7934,-0.01818
7935,-0.02127
7936,-0.02388
7936,-0.026
7937,-0.02764
7938,-0.02877
7938,-0.0294
7939,-0.02953
7940,-0.02915
7940,-0.02828
7941,-0.02691
7942,-0.02507
7942,-0.02276
7943,-0.01999
7944,-0.01679
7944,-0.01316
7945,-0.009142
7946,-0.004746
7946,-1.064e-06
7947,0.005067
7948,0.01043
7948,0.01606
7949,0.02192
7950,0.02798
7950,0.0342
7951,0.04056
7952,0.04702
7952,0.05354
7953,0.06009
7954,0.06662
7954,0.07311
7955,0.07952
7956,0.08581
7957,0.09194
7957,0.09789
7958,0.1036
7959,0.1091
7959,0.1143
7960,0.1192
7961,0.1237
7961,0.1279
7962,0.1317
7963,0.1351
7963,0.138
7964,0.1405
7965,0.1425
7965,0.1441
7966,0.1451
7967,0.1457
7967,0.1458
7968,0.1453
7969,0.1443
7969,0.1429
7970,0.1409
7971,0.1384
7971,0.1354
7972,0.132
7973,0.1281
7973,0.1238
7974,0.119
7975,0.1138
7975,0.1083
7976,0.1024
7977,0.09611
7977,0.08956
7978,0.08274
7979,0.07568
7979,0.06841
7980,0.06096
7981,0.05337
7981,0.04568
7982,0.03792
7983,0.03012
7983,0.02233
7984,0.01457
7985,0.006891
7985,-0.0006813
7986,-0.008109
7987,-0.01536
7987,-0.02239
7988,-0.02919
7989,-0.0357
7989,-0.04191
7990,-0.04779
7991,-0.05331
7992,-0.05845
7992,-0.06318
7993,-0.06748
7994,-0.07134
7994,-0.07473
7995,-0.07765
7996,-0.08008
7996,-0.08202
7997,-0.08346
7998,-0.08439
7998,-0.08482
7999,-0.08474
8000,-0.08416
8000,-0.08308
8001,-0.08152
8002,-0.07948
8002,-0.07699
8003,-0.07405
8004,-0.07068
8004,-0.06691
8005,-0.06276
8006,-0.05825
8006,-0.05341
8007,-0.04826
8008,-0.04284
8008,-0.03718
8009,-0.03131
8010,-0.02526
8010,-0.01907
8011,-0.01278
8012,-0.006407
8012,-1.401e-06
8013,0.006404
8014,0.01277
8014,0.01907
8015,0.02526
8016,0.03131
8016,0.03718
8017,0.04284
8018,0.04826
8018,0.0534
8019,0.05824
8020,0.06276
8020,0.06691
8021,0.07068
8022,0.07405
8022,0.07699
8023,0.07948
8024,0.08152
8024,0.08308
8025,0.08415
8026,0.08474
8027,0.08482
8027,0.08439
8028,0.08346
8029,0.08202
8029,0.08008
8030,0.07765
8031,0.07473
8031,0.07134
8032,0.06748
8033,0.06318
8033,0.05845
8034,0.05332
8035,0.0478
8035,0.04192
8036,0.03571
8037,0.02919
8037,0.0224
8038,0.01536
8039,0.008112
8039,0.0006846
8040,-0.006888
8041,-0.01457
8041,-0.02233
8042,-0.03012
8043,-0.03792
8043,-0.04568
8044,-0.05337
8045,-0.06096
8045,-0.0684
8046,-0.07567
8047,-0.08273
8047,-0.08955
8048,-0.0961
8049,-0.1023
8049,-0.1083
8050,-0.1138
8051,-0.119
8051,-0.1238
8052,-0.1281
8053,-0.132
8053,-0.1354
8054,-0.1384
8055,-0.1409
8055,-0.1429
8056,-0.1443
8057,-0.1453
8057,-0.1458
8058,-0.1457
8059,-0.1451
8059,-0.1441
8060,-0.1425
8061,-0.1405
8061,-0.138
8062,-0.1351
8063,-0.1317
8064,-0.1279
8064,-0.1237
8065,-0.1192
8066,-0.1143
8066,-0.1091
8067,-0.1036
8068,-0.0979
8068,-0.09195
8069,-0.08581
8070,-0.07952
8070,-0.07311
8071,-0.06662
8072,-0.06009
8072,-0.05354
8073,-0.04702
8074,-0.04057
8074,-0.03421
8075,-0.02798
8076,-0.02192
8076,-0.01606
8077,-0.01043
8078,-0.005069
8078,-1.082e-06
8079,0.004744
8080,0.00914
8080,0.01316
8081,0.01679
8082,0.01999
8082,0.02276
8083,0.02507
8084,0.02691
8084,0.02828
8085,0.02915
8086,0.02953
8086,0.0294
8087,0.02877
8088,0.02764
8088,0.02601
8089,0.02388
8090,0.02127
8090,0.01818
8091,0.01463
8092,0.01064
8092,0.006217
8093,0.001386
8094,-0.00383
8094,-0.009408
8095,-0.01532
8096,-0.02154
8096,-0.02804
8097,-0.03479
8098,-0.04176
8099,-0.04891
8099,-0.0562
8100,-0.06361
8101,-0.0711
8101,-0.07864
8102,-0.08618
8103,-0.09369
8103,-0.1011
8104,-0.1085
8105,-0.1157
8105,-0.1227
8106,-0.1295
8107,-0.1361
8107,-0.1425
8108,-0.1485
8109,-0.1542
8109,-0.1595
8110,-0.1645
8111,-0.1691
8111,-0.1732
8112,-0.1769
8113,-0.1801
8113,-0.1829
8114,-0.1852
8115,-0.1869
8115,-0.1882
8116,-0.189
8117,-0.1892
8117,-0.1889
8118,-0.1882
8119,-0.1869
8119,-0.1851
8120,-0.1829
8121,-0.1801
8121,-0.177
8122,-0.1733
8123,-0.1693
8123,-0.1649
8124,-0.1601
8125,-0.1549
8125,-0.1494
8126,-0.1437
8127,-0.1376
8127,-0.1314
8128,-0.1249
8129,-0.1183
8129,-0.1116
8130,-0.1048
8131,-0.09787
8131,-0.09097
8132,-0.08408
8133,-0.07725
8133,-0.0705
8134,-0.06388
8135,-0.05742
8136,-0.05115
8136,-0.04511
8137,-0.03932
8138,-0.03382
8138,-0.02863
8139,-0.02379
8140,-0.01931
8140,-0.01523
8141,-0.01156
8142,-0.008319
8142,-0.00553
8143,-0.003207
8144,-0.00136
8144,-2.473e-07
8145,0.0008649
8146,0.00123
8146,0.001094
8147,0.0004557
8148,-0.0006818
8148,-0.002313
8149,-0.004431
8150,-0.007024
8150,-0.01008
8151,-0.01358
8152,-0.01752
8152,-0.02187
8153,-0.0266
8154,-0.0317
8154,-0.03714
8155,-0.0429
8156,-0.04893
8156,-0.05522
8157,-0.06174
8158,-0.06844
8158,-0.07529
8159,-0.08227
8160,-0.08933
8160,-0.09644
8161,-0.1036
8162,-0.1107
8162,-0.1177
8163,-0.1246
8164,-0.1315
8164,-0.1381
8165,-0.1446
8166,-0.1508
8166,-0.1567
8167,-0.1624
8168,-0.1677
8168,-0.1727
8169,-0.1773
8170,-0.1816
8171,-0.1853
8171,-0.1887
8172,-0.1916
8173,-0.194
8173,-0.196
8174,-0.1974
8175,-0.1983
8175,-0.1988
8176,-0.1987
8177,-0.1981
8177,-0.197
8178,-0.1954
8179,-0.1932
8179,-0.1906
8180,-0.1876
8181,-0.184
8181,-0.1801
8182,-0.1757
8183,-0.1709
8183,-0.1657
8184,-0.1602
8185,-0.1543
8185,-0.1482
8186,-0.1418
8187,-0.1351
8187,-0.1283
8188,-0.1212
8189,-0.1141
8189,-0.1068
8190,-0.09951
8191,-0.09217
8191,-0.08484
8192,-0.07755
8193,-0.07035
8193,-0.06326
8194,-0.05632
8195,-0.04957
8195,-0.04304
8196,-0.03676
8197,-0.03076
8197,-0.02507
8198,-0.01971
8199,-0.01472
8199,-0.01012
8200,-0.005928
8201,-0.002164
8201,0.001153
8202,0.004007
8203,0.006387
8203,0.008281
8204,0.009682
8205,0.01058
8205,0.01098
8206,0.01088
8207,0.01027
8208,0.009174
8208,0.007586
8209,0.005519
8210,0.002986
8210,7.177e-07
8211,-0.003419
8212,-0.007255
8212,-0.01149
8213,-0.01609
8214,-0.02103
8214,-0.0263
8215,-0.03186
8216,-0.03767
8216,-0.04372
8217,-0.04996
8218,-0.05637
8218,-0.0629
8219,-0.06953
8220,-0.07621
8220,-0.08291
8221,-0.0896
8222,-0.09624
8222,-0.1028
8223,-0.1092
8224,-0.1155
8224,-0.1216
8225,-0.1274
8226,-0.133
8226,-0.1383
8227,-0.1433
8228,-0.148
8228,-0.1523
8229,-0.1562
8230,-0.1596
8230,-0.1627
8231,-0.1653
8232,-0.1674
8232,-0.169
8233,-0.1702
8234,-0.1708
8234,-0.1709
8235,-0.1706
8236,-0.1697
8236,-0.1683
8237,-0.1664
8238,-0.164
8238,-0.1611
8239,-0.1577
8240,-0.1539
8240,-0.1497
8241,-0.145
8242,-0.1399
8243,-0.1344
8243,-0.1286
8244,-0.1224
8245,-0.1159
8245,-0.1092
8246,-0.1022
8247,-0.09504
8247,-0.08769
8248,-0.0802
8249,-0.0726
8249,-0.06494
8250,-0.05724
8251,-0.04955
8251,-0.0419
8252,-0.03432
8253,-0.02686
8253,-0.01954
8254,-0.01241
8255,-0.005483
8255,0.001193
8256,0.007591
8257,0.01368
8257,0.01944
8258,0.02484
8259,0.02985
8259,0.03446
8260,0.03864
8261,0.04237
8261,0.04564
8262,0.04844
8263,0.05075
8263,0.05256
8264,0.05388
8265,0.05469
8265,0.055
8266,0.0548
8267,0.0541
8267,0.05292
8268,0.05125
8269,0.0491
8269,0.0465
8270,0.04346
8271,0.04
8271,0.03614
8272,0.03189
8273,0.0273
8273,0.02237
8274,0.01715
8275,0.01166
8275,0.005935
8276,1.36e-06
8277,-0.006104
8277,-0.01235
8278,-0.01869
8279,-0.0251
8280,-0.03154
8280,-0.03798
8281,-0.04438
8282,-0.0507
8282,-0.0569
8283,-0.06296
8284,-0.06884
8284,-0.0745
8285,-0.07992
8286,-0.08506
8286,-0.08988
8287,-0.09438
8288,-0.09851
8288,-0.1023
8289,-0.1056
8290,-0.1085
8290,-0.111
8291,-0.113
8292,-0.1145
8292,-0.1155
8293,-0.1161
8294,-0.1161
8294,-0.1156
8295,-0.1146
8296,-0.1131
8296,-0.1111
8297,-0.1087
8298,-0.1057
8298,-0.1022
8299,-0.09832
8300,-0.09396
8300,-0.08918
8301,-0.08399
8302,-0.07841
8302,-0.07248
8303,-0.06622
8304,-0.05965
8304,-0.05281
8305,-0.04573
8306,-0.03843
8306,-0.03096
8307,-0.02335
8308,-0.01563
8308,-0.007832
8309,-1.776e-06
8310,0.007828
8310,0.01562
8311,0.02334
8312,0.03096
8312,0.03843
8313,0.04572
8314,0.05281
8315,0.05965
8315,0.06622
8316,0.07248
8317,0.07841
8317,0.08398
8318,0.08917
8319,0.09396
8319,0.09832
8320,0.1022
8321,0.1057
8321,0.1087
8322,0.1111
8323,0.1131
8323,0.1146
8324,0.1156
8325,0.1161
8325,0.1161
8326,0.1155
8327,0.1145
8327,0.113
8328,0.111
8329,0.1085
8329,0.1056
8330,0.1023
8331,0.09851
8331,0.09438
8332,0.08989
8333,0.08506
8333,0.07992
8334,0.07451
8335,0.06884
8335,0.06297
8336,0.05691
8337,0.0507
8337,0.04438
8338,0.03799
8339,0.03155
8339,0.02511
8340,0.01869
8341,0.01235
8341,0.006106
8342,1.371e-06
8343,-0.005932
8343,-0.01166
8344,-0.01715
8345,-0.02237
8345,-0.0273
8346,-0.03189
8347,-0.03613
8347,-0.04
8348,-0.04346
8349,-0.0465
8350,-0.0491
8350,-0.05124
8351,-0.05292
8352,-0.0541
8352,-0.0548
8353,-0.055
8354,-0.05469
8354,-0.05388
8355,-0.05256
8356,-0.05075
8356,-0.04844
8357,-0.04564
8358,-0.04237
8358,-0.03864
8359,-0.03446
8360,-0.02985
8360,-0.02484
8361,-0.01944
8362,-0.01369
8362,-0.007594
8363,-0.001196
8364,0.00548
8364,0.0124
8365,0.01954
8366,0.02685
8366,0.03432
8367,0.04189
8368,0.04954
8368,0.05724
8369,0.06493
8370,0.0726
8370,0.08019
8371,0.08769
8372,0.09504
8372,0.1022
8373,0.1092
8374,0.1159
8374,0.1224
8375,0.1286
8376,0.1344
8376,0.1399
8377,0.145
8378,0.1497
8378,0.1539
8379,0.1577
8380,0.1611
8380,0.164
8381,0.1664
8382,0.1683
8382,0.1697
8383,0.1706
8384,0.1709
8384,0.1708
8385,0.1702
8386,0.169
8387,0.1674
8387,0.1653
8388,0.1627
8389,0.1596
8389,0.1562
8390,0.1523
8391,0.148
8391,0.1433
8392,0.1383
8393,0.133
8393,0.1274
8394,0.1216
8395,0.1155
8395,0.1092
8396,0.1028
8397,0.09624
8397,0.0896
8398,0.08291
8399,0.07621
8399,0.06953
8400,0.0629
8401,0.05637
8401,0.04997
8402,0.04372
8403,0.03768
8403,0.03186
8404,0.0263
8405,0.02104
8405,0.01609
8406,0.01149
8407,0.007257
8407,0.003421
8408,7.35e-07
8409,-0.002985
8409,-0.005518
8410,-0.007585
8411,-0.009174
8411,-0.01027
8412,-0.01088
8413,-0.01098
8413,-0.01058
8414,-0.009682
8415,-0.008282
8415,-0.006388
8416,-0.004009
8417,-0.001154
8417,0.002163
8418,0.005926
8419,0.01012
8419,0.01472
8420,0.01971
8421,0.02506
8422,0.03075
8422,0.03675
8423,0.04304
8424,0.04957
8424,0.05632
8425,0.06325
8426,0.07034
8426,0.07755
8427,0.08483
8428,0.09217
8428,0.09951
8429,0.1068
8430,0.1141
8430,0.1212
8431,0.1283
8432,0.1351
8432,0.1418
8433,0.1482
8434,0.1543
8434,0.1602
8435,0.1657
8436,0.1709
8436,0.1757
8437,0.1801
8438,0.184
8438,0.1876
8439,0.1906
8440,0.1932
8440,0.1953
8441,0.197
8442,0.1981
8442,0.1987
8443,0.1988
8444,0.1983
8444,0.1974
8445,0.196
8446,0.194
8446,0.1916
8447,0.1887
8448,0.1853
8448,0.1816
8449,0.1773
8450,0.1727
8450,0.1677
8451,0.1624
8452,0.1567
8452,0.1508
8453,0.1446
8454,0.1381
8454,0.1315
8455,0.1246
8456,0.1177
8456,0.1107
8457,0.1036
8458,0.09644
8459,0.08933
8459,0.08227
8460,0.07529
8461,0.06844
8461,0.06174
8462,0.05523
8463,0.04894
8463,0.0429
8464,0.03715
8465,0.0317
8465,0.0266
8466,0.02187
8467,0.01752
8467,0.01359
8468,0.01008
8469,0.007025
8469,0.004432
8470,0.002314
8471,0.0006824
8471,-0.0004553
8472,-0.001094
8473,-0.00123
8473,-0.0008651
8474,-2.573e-07
8475,0.001359
8475,0.003206
8476,0.005529
8477,0.008317
8477,0.01156
8478,0.01523
8479,0.01931
8479,0.02378
8480,0.02863
8481,0.03381
8481,0.03931
8482,0.0451
8483,0.05115
8483,0.05742
8484,0.06388
8485,0.0705
8485,0.07724
8486,0.08408
8487,0.09096
8487,0.09786
8488,0.1047
8489,0.1116
8489,0.1183
8490,0.1249
8491,0.1314
8491,0.1376
8492,0.1437
8493,0.1494
8494,0.1549
8494,0.1601
8495,0.1649
8496,0.1693
8496,0.1733
8497,0.177
8498,0.1801
8498,0.1829
8499,0.1851
8500,0.1869
8500,0.1882
8501,0.1889
8502,0.1892
8502,0.189
8503,0.1882
8504,0.1869
8504,0.1852
8505,0.1829
8506,0.1801
8506,0.1769
8507,0.1732
8508,0.1691
8508,0.1645
8509,0.1595
8510,0.1542
8510,0.1485
8511,0.1425
8512,0.1361
8512,0.1296
8513,0.1227
8514,0.1157
8514,0.1085
8515,0.1011
8516,0.09369
8516,0.08618
8517,0.07864
8518,0.07111
8518,0.06362
8519,0.05621
8520,0.04891
8520,0.04176
8521,0.0348
8522,0.02805
8522,0.02155
8523,0.01532
8524,0.00941
8524,0.003832
8525,-0.001384
8526,-0.006215
8526,-0.01064
8527,-0.01463
8528,-0.01818
8528,-0.02127
8529,-0.02388
8530,-0.026
8531,-0.02764
8531,-0.02877
8532,-0.0294
8533,-0.02953
8533,-0.02915
8534,-0.02828
8535,-0.02691
8535,-0.02507
8536,-0.02276
8537,-0.01999
8537,-0.01679
8538,-0.01316
8539,-0.009142
8539,-0.004746
8540,-1.144e-06
8541,0.005067
8541,0.01043
8542,0.01606
8543,0.02192
8543,0.02798
8544,0.0342
8545,0.04056
8545,0.04702
8546,0.05354
8547,0.06009
8547,0.06662
8548,0.07311
8549,0.07952
8549,0.08581
8550,0.09194
8551,0.09789
8551,0.1036
8552,0.1091
8553,0.1143
8553,0.1192
8554,0.1237
8555,0.1279
8555,0.1317
8556,0.1351
8557,0.138
8557,0.1405
8558,0.1425
8559,0.1441
8559,0.1451
8560,0.1457
8561,0.1458
8561,0.1453
8562,0.1443
8563,0.1429
8563,0.1409
8564,0.1384
